Track,Test Case,Matcher Name 1,Matcher Name 2,Alpha,p,Significantly Different?
conference,edas-sigkdd,wordnet_syn,wikidata_syn,0.05,0.0,true
conference,ekaw-iasted,babelnet_syn,webIsClassic_syn,0.05,13.0,false
conference,ekaw-sigkdd,babelnet_syn,wordnet_syn,0.05,0.0,true
conference,edas-ekaw,babelnet_syn,COMBINED_Syn,0.05,253.0,false
conference,cmt-edas,dbpedia_syn,COMBINED_Syn,0.05,6.0,false
conference,confof-ekaw,wikidata_syn,wordnet_syn,0.05,0.0,true
conference,confof-ekaw,wiktionary_syn,babelnet_syn,0.05,0.0,true
conference,confof-iasted,webIsClassic_syn,COMBINED_Syn,0.05,253.0,false
largebio,small-fma-nci,COMBINED_Syn,dbpedia_syn,0.05,3.4291668217223403E-6,true
conference,conference-ekaw,wordnet_syn,wordnet_syn,0.05,1.0,false
conference,cmt-conference,wiktionary_syn,wikidata_syn,0.05,6.0,false
conference,conference-sigkdd,COMBINED_Syn,wikidata_syn,0.05,0.0,true
conference,conference-confof,COMBINED_Syn,wiktionary_syn,0.05,28.0,false
conference,conference-edas,dbpedia_syn,wiktionary_syn,0.05,0.0,true
conference,iasted-sigkdd,wiktionary_syn,babelnet_syn,0.05,3.0,false
conference,conference-ekaw,dbpedia_syn,wiktionary_syn,0.05,0.0,true
conference,cmt-ekaw,dbpedia_syn,dbpedia_syn,0.05,1.0,false
conference,conference-iasted,wordnet_syn,babelnet_syn,0.05,0.0,true
conference,cmt-confof,COMBINED_Syn,webIsClassic_syn,0.05,6.0,false
conference,cmt-sigkdd,wikidata_syn,COMBINED_Syn,0.05,0.0,true
conference,ekaw-sigkdd,webIsClassic_syn,webIsClassic_syn,0.05,1.0,false
conference,confof-iasted,dbpedia_syn,wordnet_syn,0.05,6.0,false
conference,cmt-confof,wordnet_syn,wordnet_syn,0.05,1.0,false
conference,ekaw-iasted,wikidata_syn,webIsClassic_syn,0.05,126.0,false
conference,confof-ekaw,babelnet_syn,wikidata_syn,0.05,0.0,true
conference,cmt-iasted,COMBINED_Syn,wikidata_syn,0.05,6.0,false
conference,conference-iasted,wordnet_syn,wikidata_syn,0.05,0.0,true
conference,cmt-iasted,COMBINED_Syn,wordnet_syn,0.05,6.0,false
conference,conference-edas,wiktionary_syn,wordnet_syn,0.05,0.0,true
conference,cmt-sigkdd,dbpedia_syn,wordnet_syn,0.05,0.0,true
conference,iasted-sigkdd,wikidata_syn,COMBINED_Syn,0.05,6.0,false
conference,cmt-edas,COMBINED_Syn,webIsClassic_syn,0.05,6.0,false
conference,conference-sigkdd,dbpedia_syn,webIsClassic_syn,0.05,1.0,false
conference,confof-edas,dbpedia_syn,wikidata_syn,0.05,0.0,true
conference,cmt-conference,babelnet_syn,wordnet_syn,0.05,0.0,true
conference,conference-iasted,wiktionary_syn,dbpedia_syn,0.05,0.0,true
conference,cmt-ekaw,wordnet_syn,babelnet_syn,0.05,0.0,true
conference,conference-sigkdd,wordnet_syn,wiktionary_syn,0.05,1.0,false
conference,conference-confof,wikidata_syn,wikidata_syn,0.05,1.0,false
conference,cmt-sigkdd,wiktionary_syn,wikidata_syn,0.05,0.0,true
conference,cmt-conference,COMBINED_Syn,webIsClassic_syn,0.05,28.0,false
conference,confof-iasted,babelnet_syn,wikidata_syn,0.05,6.0,false
conference,edas-sigkdd,babelnet_syn,dbpedia_syn,0.05,0.0,true
conference,cmt-sigkdd,wordnet_syn,dbpedia_syn,0.05,0.0,true
conference,conference-ekaw,wiktionary_syn,wikidata_syn,0.05,13.0,false
conference,confof-sigkdd,webIsClassic_syn,wordnet_syn,0.05,0.0,true
conference,cmt-iasted,dbpedia_syn,webIsClassic_syn,0.05,0.0,true
conference,conference-edas,babelnet_syn,webIsClassic_syn,0.05,6.0,false
conference,cmt-confof,wiktionary_syn,wikidata_syn,0.05,6.0,false
conference,cmt-sigkdd,COMBINED_Syn,COMBINED_Syn,0.05,1.0,false
conference,cmt-iasted,wordnet_syn,COMBINED_Syn,0.05,6.0,false
conference,cmt-confof,webIsClassic_syn,wikidata_syn,0.05,0.0,true
conference,cmt-iasted,wikidata_syn,COMBINED_Syn,0.05,6.0,false
conference,ekaw-iasted,dbpedia_syn,COMBINED_Syn,0.05,4090.0,false
anatomy_track,mouse-human-suite,COMBINED_Syn,wordnet_syn,0.05,0.6443923436450455,false
conference,cmt-edas,wikidata_syn,wordnet_syn,0.05,0.0,true
conference,conference-confof,webIsClassic_syn,babelnet_syn,0.05,0.0,true
conference,edas-sigkdd,dbpedia_syn,webIsClassic_syn,0.05,0.0,true
largebio,small-fma-nci,COMBINED_Syn,babelnet_syn,0.05,6.4455967329069E-5,true
conference,cmt-iasted,babelnet_syn,wiktionary_syn,0.05,0.0,true
conference,confof-sigkdd,wordnet_syn,wordnet_syn,0.05,1.0,false
conference,edas-ekaw,wiktionary_syn,wikidata_syn,0.05,28.0,false
conference,cmt-confof,COMBINED_Syn,babelnet_syn,0.05,13.0,false
conference,edas-iasted,wikidata_syn,babelnet_syn,0.05,28.0,false
conference,confof-iasted,wikidata_syn,babelnet_syn,0.05,6.0,false
conference,cmt-conference,dbpedia_syn,dbpedia_syn,0.05,1.0,false
conference,cmt-iasted,COMBINED_Syn,dbpedia_syn,0.05,6.0,false
conference,confof-iasted,COMBINED_Syn,dbpedia_syn,0.05,126.0,false
anatomy_track,mouse-human-suite,babelnet_syn,COMBINED_Syn,0.05,0.001133309604909316,true
conference,cmt-iasted,babelnet_syn,webIsClassic_syn,0.05,0.0,true
conference,ekaw-iasted,wordnet_syn,dbpedia_syn,0.05,0.0,true
conference,cmt-conference,webIsClassic_syn,wordnet_syn,0.05,0.0,true
conference,edas-ekaw,dbpedia_syn,dbpedia_syn,0.05,1.0,false
conference,conference-sigkdd,wikidata_syn,wikidata_syn,0.05,1.0,false
anatomy_track,mouse-human-suite,wikidata_syn,dbpedia_syn,0.05,6.620713979859083E-4,true
conference,cmt-conference,wordnet_syn,wordnet_syn,0.05,1.0,false
conference,cmt-conference,wiktionary_syn,wordnet_syn,0.05,0.0,true
conference,confof-ekaw,COMBINED_Syn,babelnet_syn,0.05,0.0,true
largebio,small-fma-nci,wordnet_syn,webIsClassic_syn,0.05,0.0,true
conference,cmt-conference,webIsClassic_syn,babelnet_syn,0.05,3.0,false
conference,cmt-confof,wikidata_syn,COMBINED_Syn,0.05,13.0,false
conference,edas-sigkdd,webIsClassic_syn,wordnet_syn,0.05,0.0,true
conference,edas-sigkdd,wikidata_syn,babelnet_syn,0.05,1.0,false
conference,confof-sigkdd,wiktionary_syn,COMBINED_Syn,0.05,3.0,false
conference,cmt-confof,webIsClassic_syn,dbpedia_syn,0.05,0.0,true
conference,edas-sigkdd,COMBINED_Syn,wordnet_syn,0.05,0.0,true
conference,ekaw-sigkdd,dbpedia_syn,wiktionary_syn,0.05,0.0,true
conference,edas-sigkdd,COMBINED_Syn,COMBINED_Syn,0.05,1.0,false
largebio,small-fma-nci,dbpedia_syn,wordnet_syn,0.05,0.14180395366397758,false
conference,conference-sigkdd,babelnet_syn,webIsClassic_syn,0.05,0.0,true
conference,cmt-conference,webIsClassic_syn,wiktionary_syn,0.05,0.0,true
conference,edas-ekaw,webIsClassic_syn,webIsClassic_syn,0.05,1.0,false
conference,cmt-conference,webIsClassic_syn,COMBINED_Syn,0.05,28.0,false
conference,conference-edas,babelnet_syn,wiktionary_syn,0.05,0.0,true
conference,confof-ekaw,dbpedia_syn,wikidata_syn,0.05,0.0,true
conference,cmt-iasted,wiktionary_syn,wikidata_syn,0.05,0.0,true
conference,confof-sigkdd,wikidata_syn,COMBINED_Syn,0.05,0.0,true
conference,conference-confof,wikidata_syn,babelnet_syn,0.05,3.0,false
conference,edas-sigkdd,dbpedia_syn,COMBINED_Syn,0.05,0.0,true
anatomy_track,mouse-human-suite,wiktionary_syn,wikidata_syn,0.05,0.3894236957350261,false
anatomy_track,mouse-human-suite,webIsClassic_syn,COMBINED_Syn,0.05,0.20124262095772416,false
conference,cmt-iasted,wiktionary_syn,dbpedia_syn,0.05,0.0,true
conference,conference-edas,COMBINED_Syn,wiktionary_syn,0.05,253.0,false
conference,ekaw-sigkdd,wikidata_syn,wordnet_syn,0.05,0.0,true
conference,iasted-sigkdd,babelnet_syn,webIsClassic_syn,0.05,3.0,false
conference,cmt-sigkdd,babelnet_syn,dbpedia_syn,0.05,0.0,true
conference,cmt-edas,dbpedia_syn,wikidata_syn,0.05,1.0,false
conference,edas-iasted,webIsClassic_syn,wikidata_syn,0.05,63.0,false
conference,ekaw-sigkdd,wiktionary_syn,COMBINED_Syn,0.05,0.0,true
conference,conference-confof,webIsClassic_syn,COMBINED_Syn,0.05,13.0,false
conference,confof-iasted,wiktionary_syn,babelnet_syn,0.05,13.0,false
conference,iasted-sigkdd,dbpedia_syn,babelnet_syn,0.05,0.0,true
conference,cmt-iasted,wiktionary_syn,webIsClassic_syn,0.05,3.0,false
largebio,small-fma-nci,wiktionary_syn,wiktionary_syn,0.05,1.0,false
conference,confof-sigkdd,dbpedia_syn,wikidata_syn,0.05,0.0,true
largebio,small-fma-nci,wikidata_syn,dbpedia_syn,0.05,5.121729335747505E-4,true
conference,ekaw-iasted,wordnet_syn,webIsClassic_syn,0.05,0.0,true
conference,edas-sigkdd,webIsClassic_syn,babelnet_syn,0.05,0.0,true
conference,cmt-sigkdd,webIsClassic_syn,wordnet_syn,0.05,0.0,true
conference,conference-confof,babelnet_syn,babelnet_syn,0.05,1.0,false
conference,ekaw-sigkdd,wordnet_syn,babelnet_syn,0.05,0.0,true
conference,edas-sigkdd,dbpedia_syn,wordnet_syn,0.05,0.0,true
conference,cmt-edas,babelnet_syn,webIsClassic_syn,0.05,0.0,true
anatomy_track,mouse-human-suite,babelnet_syn,babelnet_syn,0.05,1.0,false
conference,ekaw-iasted,wiktionary_syn,dbpedia_syn,0.05,3.0,false
conference,ekaw-iasted,wikidata_syn,dbpedia_syn,0.05,63.0,false
conference,edas-ekaw,dbpedia_syn,wordnet_syn,0.05,0.0,true
conference,cmt-edas,wordnet_syn,babelnet_syn,0.05,1.0,false
conference,cmt-conference,wikidata_syn,webIsClassic_syn,0.05,0.0,true
conference,ekaw-iasted,dbpedia_syn,webIsClassic_syn,0.05,0.0,true
anatomy_track,mouse-human-suite,wikidata_syn,wikidata_syn,0.05,1.0,false
anatomy_track,mouse-human-suite,wordnet_syn,babelnet_syn,0.05,0.001299360305064834,true
conference,confof-edas,wordnet_syn,wikidata_syn,0.05,0.0,true
conference,confof-edas,wiktionary_syn,babelnet_syn,0.05,0.0,true
conference,confof-sigkdd,dbpedia_syn,COMBINED_Syn,0.05,6.0,false
conference,conference-ekaw,webIsClassic_syn,webIsClassic_syn,0.05,1.0,false
conference,cmt-confof,wiktionary_syn,dbpedia_syn,0.05,6.0,false
conference,confof-ekaw,wordnet_syn,dbpedia_syn,0.05,0.0,true
conference,conference-ekaw,COMBINED_Syn,wikidata_syn,0.05,3.0,false
conference,cmt-confof,wiktionary_syn,COMBINED_Syn,0.05,0.0,true
conference,confof-edas,babelnet_syn,COMBINED_Syn,0.05,0.0,true
conference,cmt-ekaw,wikidata_syn,dbpedia_syn,0.05,0.0,true
conference,conference-sigkdd,dbpedia_syn,babelnet_syn,0.05,0.0,true
conference,edas-sigkdd,dbpedia_syn,wiktionary_syn,0.05,0.0,true
conference,iasted-sigkdd,wiktionary_syn,wordnet_syn,0.05,0.0,true
conference,ekaw-sigkdd,COMBINED_Syn,webIsClassic_syn,0.05,6.0,false
conference,confof-ekaw,wiktionary_syn,webIsClassic_syn,0.05,0.0,true
conference,confof-iasted,dbpedia_syn,webIsClassic_syn,0.05,6.0,false
anatomy_track,mouse-human-suite,dbpedia_syn,wikidata_syn,0.05,6.620713979859083E-4,true
conference,conference-iasted,wiktionary_syn,COMBINED_Syn,0.05,28.0,false
conference,conference-confof,wiktionary_syn,wordnet_syn,0.05,0.0,true
conference,conference-sigkdd,webIsClassic_syn,COMBINED_Syn,0.05,0.0,true
conference,conference-confof,babelnet_syn,wordnet_syn,0.05,0.0,true
conference,confof-sigkdd,babelnet_syn,babelnet_syn,0.05,1.0,false
conference,conference-iasted,wordnet_syn,webIsClassic_syn,0.05,0.0,true
conference,conference-ekaw,webIsClassic_syn,wikidata_syn,0.05,63.0,false
conference,cmt-ekaw,babelnet_syn,wikidata_syn,0.05,3.0,false
conference,conference-confof,webIsClassic_syn,webIsClassic_syn,0.05,1.0,false
conference,edas-iasted,wiktionary_syn,webIsClassic_syn,0.05,6.0,false
conference,confof-ekaw,COMBINED_Syn,COMBINED_Syn,0.05,1.0,false
conference,edas-iasted,dbpedia_syn,dbpedia_syn,0.05,1.0,false
conference,confof-ekaw,wikidata_syn,babelnet_syn,0.05,0.0,true
conference,cmt-iasted,webIsClassic_syn,dbpedia_syn,0.05,0.0,true
largebio,small-fma-nci,wikidata_syn,babelnet_syn,0.05,7.879795275611556E-6,true
conference,edas-iasted,dbpedia_syn,wordnet_syn,0.05,0.0,true
conference,edas-ekaw,babelnet_syn,webIsClassic_syn,0.05,13.0,false
conference,iasted-sigkdd,babelnet_syn,wikidata_syn,0.05,0.0,true
anatomy_track,mouse-human-suite,babelnet_syn,wordnet_syn,0.05,0.001299360305064834,true
conference,confof-sigkdd,wikidata_syn,wikidata_syn,0.05,1.0,false
conference,confof-edas,COMBINED_Syn,webIsClassic_syn,0.05,0.0,true
conference,confof-ekaw,wikidata_syn,dbpedia_syn,0.05,0.0,true
conference,cmt-edas,wordnet_syn,dbpedia_syn,0.05,0.0,true
conference,conference-confof,dbpedia_syn,wordnet_syn,0.05,0.0,true
conference,iasted-sigkdd,dbpedia_syn,webIsClassic_syn,0.05,0.0,true
largebio,small-fma-nci,dbpedia_syn,wikidata_syn,0.05,5.121729335747505E-4,true
conference,ekaw-sigkdd,COMBINED_Syn,wikidata_syn,0.05,0.0,true
largebio,small-fma-nci,wiktionary_syn,wikidata_syn,0.05,0.0354885841222522,true
conference,conference-edas,wikidata_syn,babelnet_syn,0.05,63.0,false
conference,cmt-iasted,babelnet_syn,babelnet_syn,0.05,1.0,false
conference,edas-sigkdd,wiktionary_syn,webIsClassic_syn,0.05,0.0,true
conference,cmt-sigkdd,dbpedia_syn,COMBINED_Syn,0.05,3.0,false
conference,iasted-sigkdd,COMBINED_Syn,COMBINED_Syn,0.05,1.0,false
conference,edas-ekaw,dbpedia_syn,wiktionary_syn,0.05,0.0,true
conference,edas-sigkdd,wiktionary_syn,dbpedia_syn,0.05,0.0,true
conference,cmt-ekaw,COMBINED_Syn,wikidata_syn,0.05,0.0,true
conference,iasted-sigkdd,wikidata_syn,wiktionary_syn,0.05,0.0,true
conference,conference-iasted,babelnet_syn,webIsClassic_syn,0.05,6.0,false
conference,ekaw-iasted,COMBINED_Syn,wikidata_syn,0.05,63.0,false
conference,confof-edas,wordnet_syn,dbpedia_syn,0.05,0.0,true
conference,cmt-edas,webIsClassic_syn,dbpedia_syn,0.05,1.0,false
conference,conference-confof,COMBINED_Syn,dbpedia_syn,0.05,63.0,false
conference,confof-ekaw,webIsClassic_syn,wiktionary_syn,0.05,0.0,true
conference,edas-sigkdd,dbpedia_syn,wikidata_syn,0.05,0.0,true
anatomy_track,mouse-human-suite,dbpedia_syn,babelnet_syn,0.05,5.4746207567291094E-12,true
conference,conference-edas,dbpedia_syn,dbpedia_syn,0.05,1.0,false
conference,conference-ekaw,wikidata_syn,wiktionary_syn,0.05,13.0,false
conference,conference-edas,wiktionary_syn,webIsClassic_syn,0.05,0.0,true
conference,iasted-sigkdd,webIsClassic_syn,wordnet_syn,0.05,0.0,true
conference,cmt-ekaw,wikidata_syn,webIsClassic_syn,0.05,0.0,true
conference,cmt-confof,babelnet_syn,babelnet_syn,0.05,1.0,false
conference,cmt-edas,dbpedia_syn,babelnet_syn,0.05,0.0,true
conference,cmt-conference,wordnet_syn,babelnet_syn,0.05,0.0,true
conference,ekaw-iasted,webIsClassic_syn,wordnet_syn,0.05,0.0,true
largebio,small-fma-nci,wordnet_syn,wikidata_syn,0.05,0.03784880436095084,true
conference,edas-ekaw,wordnet_syn,wikidata_syn,0.05,13.0,false
conference,edas-ekaw,wikidata_syn,dbpedia_syn,0.05,63.0,false
conference,confof-iasted,dbpedia_syn,dbpedia_syn,0.05,1.0,false
conference,edas-ekaw,COMBINED_Syn,babelnet_syn,0.05,253.0,false
conference,iasted-sigkdd,wikidata_syn,babelnet_syn,0.05,0.0,true
conference,cmt-ekaw,dbpedia_syn,babelnet_syn,0.05,0.0,true
conference,cmt-iasted,wiktionary_syn,babelnet_syn,0.05,0.0,true
conference,cmt-sigkdd,dbpedia_syn,dbpedia_syn,0.05,1.0,false
largebio,small-fma-nci,COMBINED_Syn,COMBINED_Syn,0.05,1.0,false
conference,cmt-edas,babelnet_syn,dbpedia_syn,0.05,0.0,true
conference,confof-iasted,COMBINED_Syn,wiktionary_syn,0.05,253.0,false
conference,conference-sigkdd,webIsClassic_syn,wikidata_syn,0.05,1.0,false
conference,edas-ekaw,dbpedia_syn,babelnet_syn,0.05,3.0,false
conference,edas-ekaw,wiktionary_syn,wiktionary_syn,0.05,1.0,false
conference,iasted-sigkdd,wordnet_syn,dbpedia_syn,0.05,0.0,true
conference,cmt-edas,wordnet_syn,wordnet_syn,0.05,1.0,false
largebio,small-fma-nci,webIsClassic_syn,wiktionary_syn,0.05,4.781523875729832E-7,true
conference,cmt-sigkdd,wiktionary_syn,COMBINED_Syn,0.05,6.0,false
conference,cmt-sigkdd,wordnet_syn,wikidata_syn,0.05,0.0,true
conference,edas-iasted,wordnet_syn,wordnet_syn,0.05,1.0,false
conference,edas-iasted,wordnet_syn,wikidata_syn,0.05,6.0,false
conference,cmt-confof,dbpedia_syn,wikidata_syn,0.05,1.0,false
conference,edas-iasted,babelnet_syn,webIsClassic_syn,0.05,28.0,false
conference,conference-confof,wikidata_syn,COMBINED_Syn,0.05,6.0,false
anatomy_track,mouse-human-suite,wordnet_syn,webIsClassic_syn,0.05,4.109787809947196E-5,true
conference,confof-ekaw,wikidata_syn,wikidata_syn,0.05,1.0,false
conference,cmt-conference,dbpedia_syn,babelnet_syn,0.05,0.0,true
conference,conference-iasted,COMBINED_Syn,babelnet_syn,0.05,13.0,false
conference,cmt-edas,wordnet_syn,webIsClassic_syn,0.05,0.0,true
anatomy_track,mouse-human-suite,COMBINED_Syn,wikidata_syn,0.05,0.8652950043288332,false
conference,cmt-ekaw,wiktionary_syn,babelnet_syn,0.05,0.0,true
largebio,small-fma-nci,dbpedia_syn,webIsClassic_syn,0.05,0.0,true
conference,ekaw-iasted,webIsClassic_syn,dbpedia_syn,0.05,0.0,true
conference,cmt-ekaw,wikidata_syn,COMBINED_Syn,0.05,0.0,true
largebio,small-fma-nci,babelnet_syn,webIsClassic_syn,0.05,0.0,true
largebio,small-fma-nci,COMBINED_Syn,wordnet_syn,0.05,1.212246277804141E-7,true
conference,confof-sigkdd,COMBINED_Syn,wordnet_syn,0.05,3.0,false
conference,confof-sigkdd,webIsClassic_syn,webIsClassic_syn,0.05,1.0,false
conference,conference-iasted,webIsClassic_syn,webIsClassic_syn,0.05,1.0,false
conference,conference-sigkdd,wikidata_syn,wordnet_syn,0.05,1.0,false
conference,cmt-conference,dbpedia_syn,COMBINED_Syn,0.05,13.0,false
conference,cmt-conference,COMBINED_Syn,wikidata_syn,0.05,3.0,false
conference,ekaw-sigkdd,wiktionary_syn,wiktionary_syn,0.05,1.0,false
conference,cmt-conference,dbpedia_syn,webIsClassic_syn,0.05,0.0,true
conference,cmt-iasted,webIsClassic_syn,wiktionary_syn,0.05,3.0,false
conference,confof-iasted,wikidata_syn,wordnet_syn,0.05,6.0,false
conference,conference-edas,wordnet_syn,webIsClassic_syn,0.05,0.0,true
conference,confof-edas,wikidata_syn,wordnet_syn,0.05,0.0,true
conference,cmt-edas,COMBINED_Syn,wordnet_syn,0.05,0.0,true
conference,conference-iasted,wordnet_syn,dbpedia_syn,0.05,0.0,true
conference,confof-iasted,wordnet_syn,wikidata_syn,0.05,6.0,false
conference,cmt-sigkdd,wiktionary_syn,wiktionary_syn,0.05,1.0,false
conference,conference-sigkdd,webIsClassic_syn,wiktionary_syn,0.05,1.0,false
conference,edas-iasted,wiktionary_syn,babelnet_syn,0.05,13.0,false
anatomy_track,mouse-human-suite,dbpedia_syn,COMBINED_Syn,0.05,0.001608100446926941,true
conference,cmt-sigkdd,dbpedia_syn,webIsClassic_syn,0.05,0.0,true
conference,conference-confof,dbpedia_syn,wikidata_syn,0.05,0.0,true
conference,cmt-iasted,dbpedia_syn,dbpedia_syn,0.05,1.0,false
conference,edas-sigkdd,webIsClassic_syn,wikidata_syn,0.05,0.0,true
conference,iasted-sigkdd,wordnet_syn,babelnet_syn,0.05,0.0,true
conference,conference-iasted,COMBINED_Syn,wordnet_syn,0.05,63.0,false
conference,conference-iasted,dbpedia_syn,wiktionary_syn,0.05,0.0,true
conference,confof-ekaw,wiktionary_syn,wordnet_syn,0.05,0.0,true
conference,conference-sigkdd,wiktionary_syn,wordnet_syn,0.05,1.0,false
conference,ekaw-iasted,wordnet_syn,wordnet_syn,0.05,1.0,false
largebio,small-fma-nci,wordnet_syn,wordnet_syn,0.05,1.0,false
conference,conference-sigkdd,babelnet_syn,COMBINED_Syn,0.05,1.0,false
conference,cmt-ekaw,COMBINED_Syn,babelnet_syn,0.05,6.0,false
