Track,Test Case,Matcher Name 1,Matcher Name 2,Alpha,p,Significantly Different?
largebio,small-fma-nci,COMBINED_SynOrHyp,wikidata_synOrHyp,0.05,0.4108047201404752,false
conference,cmt-iasted,babelnet_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,confof-sigkdd,wordnet_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,iasted-sigkdd,webIsClassic_synOrHyp,webIsClassic_synOrHyp,0.05,1.0,false
conference,cmt-edas,wordnet_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,cmt-conference,webIsClassic_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,confof-edas,webIsClassic_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,confof-iasted,dbpedia_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
anatomy_track,mouse-human-suite,wikidata_synOrHyp,dbpedia_synOrHyp,0.05,6.13905375006274E-4,true
conference,conference-iasted,wordnet_synOrHyp,wordnet_synOrHyp,0.05,1.0,false
conference,cmt-iasted,wordnet_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,conference-confof,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,cmt-confof,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
largebio,small-fma-nci,webIsClassic_synOrHyp,wordnet_synOrHyp,0.05,4.0451197946822504E-11,true
conference,confof-edas,dbpedia_synOrHyp,dbpedia_synOrHyp,0.05,1.0,false
conference,confof-ekaw,wiktionary_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,cmt-edas,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,edas-iasted,webIsClassic_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,confof-sigkdd,wiktionary_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,edas-ekaw,dbpedia_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,conference-edas,wiktionary_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,conference-confof,babelnet_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
anatomy_track,mouse-human-suite,webIsClassic_synOrHyp,dbpedia_synOrHyp,0.05,0.007290358091535554,true
conference,conference-confof,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,confof-ekaw,babelnet_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,confof-iasted,babelnet_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,confof-edas,wikidata_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
largebio,small-fma-nci,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,1.491108458928636E-9,true
conference,conference-edas,wordnet_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,confof-ekaw,wikidata_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
conference,cmt-conference,babelnet_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,conference-confof,dbpedia_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,conference-iasted,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,confof-iasted,wikidata_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,conference-iasted,COMBINED_SynOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,cmt-ekaw,wikidata_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,conference-ekaw,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,conference-iasted,dbpedia_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,conference-confof,COMBINED_SynOrHyp,COMBINED_SynOrHyp,0.05,1.0,false
conference,conference-confof,wikidata_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,cmt-sigkdd,webIsClassic_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,cmt-edas,dbpedia_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
conference,cmt-conference,wikidata_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,cmt-conference,wiktionary_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,ekaw-sigkdd,wikidata_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
conference,edas-iasted,babelnet_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,edas-sigkdd,wordnet_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,conference-edas,babelnet_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
largebio,small-fma-nci,wordnet_synOrHyp,dbpedia_synOrHyp,0.05,1.23774716809244E-7,true
conference,edas-iasted,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,7.228793882618767E-5,true
conference,cmt-ekaw,wordnet_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,conference-iasted,dbpedia_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
conference,ekaw-sigkdd,dbpedia_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,edas-iasted,babelnet_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,conference-ekaw,babelnet_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,cmt-conference,babelnet_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,conference-ekaw,dbpedia_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,ekaw-sigkdd,wikidata_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
conference,confof-sigkdd,COMBINED_SynOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,cmt-edas,babelnet_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,cmt-edas,webIsClassic_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,confof-edas,babelnet_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,confof-ekaw,dbpedia_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,cmt-sigkdd,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,conference-ekaw,wikidata_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,conference-ekaw,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,confof-sigkdd,wiktionary_synOrHyp,wiktionary_synOrHyp,0.05,1.0,false
conference,iasted-sigkdd,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,cmt-conference,wiktionary_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,iasted-sigkdd,dbpedia_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,conference-ekaw,webIsClassic_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
conference,edas-iasted,wikidata_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,confof-ekaw,dbpedia_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,edas-iasted,wordnet_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
largebio,small-fma-nci,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,0.018846858112390286,true
conference,cmt-edas,COMBINED_SynOrHyp,COMBINED_SynOrHyp,0.05,1.0,false
conference,ekaw-iasted,dbpedia_synOrHyp,COMBINED_SynOrHyp,0.05,6.462284982466926E-6,true
conference,conference-iasted,COMBINED_SynOrHyp,COMBINED_SynOrHyp,0.05,1.0,false
conference,confof-edas,webIsClassic_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
conference,conference-iasted,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,conference-sigkdd,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
largebio,small-fma-nci,dbpedia_synOrHyp,wiktionary_synOrHyp,0.05,1.491108458928636E-9,true
conference,cmt-iasted,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,conference-sigkdd,dbpedia_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,conference-ekaw,babelnet_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,edas-ekaw,babelnet_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,cmt-confof,COMBINED_SynOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,cmt-confof,wiktionary_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,confof-ekaw,COMBINED_SynOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,cmt-conference,dbpedia_synOrHyp,dbpedia_synOrHyp,0.05,1.0,false
anatomy_track,mouse-human-suite,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,8.454827016279864E-8,true
conference,confof-iasted,webIsClassic_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,ekaw-sigkdd,dbpedia_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,conference-confof,wordnet_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,cmt-confof,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,ekaw-iasted,wiktionary_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,confof-ekaw,webIsClassic_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,cmt-sigkdd,COMBINED_SynOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,edas-iasted,wikidata_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
conference,conference-edas,wordnet_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,cmt-confof,babelnet_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,edas-sigkdd,COMBINED_SynOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,cmt-iasted,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,confof-edas,wordnet_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,cmt-ekaw,dbpedia_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,edas-ekaw,COMBINED_SynOrHyp,COMBINED_SynOrHyp,0.05,1.0,false
conference,confof-ekaw,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,conference-ekaw,dbpedia_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,confof-sigkdd,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,confof-sigkdd,dbpedia_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,edas-sigkdd,wikidata_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,conference-sigkdd,webIsClassic_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,confof-iasted,wikidata_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,cmt-iasted,wikidata_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
conference,cmt-sigkdd,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
largebio,small-fma-nci,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,conference-sigkdd,wordnet_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,cmt-conference,dbpedia_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,conference-edas,COMBINED_SynOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,cmt-iasted,COMBINED_SynOrHyp,COMBINED_SynOrHyp,0.05,1.0,false
conference,ekaw-sigkdd,wordnet_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
conference,cmt-iasted,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
anatomy_track,mouse-human-suite,wiktionary_synOrHyp,wiktionary_synOrHyp,0.05,1.0,false
conference,confof-sigkdd,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,cmt-edas,babelnet_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,conference-iasted,wikidata_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,edas-sigkdd,babelnet_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,confof-sigkdd,wikidata_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,cmt-confof,COMBINED_SynOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
anatomy_track,mouse-human-suite,babelnet_synOrHyp,wordnet_synOrHyp,0.05,1.3709778396209238E-5,true
conference,cmt-ekaw,wordnet_synOrHyp,wordnet_synOrHyp,0.05,1.0,false
conference,ekaw-iasted,wikidata_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,conference-confof,webIsClassic_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,conference-iasted,webIsClassic_synOrHyp,webIsClassic_synOrHyp,0.05,1.0,false
conference,ekaw-iasted,wikidata_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,iasted-sigkdd,wordnet_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
conference,iasted-sigkdd,wiktionary_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,conference-sigkdd,webIsClassic_synOrHyp,webIsClassic_synOrHyp,0.05,1.0,false
conference,conference-sigkdd,COMBINED_SynOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
conference,cmt-conference,wiktionary_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,conference-iasted,COMBINED_SynOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,confof-edas,babelnet_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,conference-edas,wiktionary_synOrHyp,wiktionary_synOrHyp,0.05,1.0,false
conference,confof-iasted,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,cmt-ekaw,webIsClassic_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,conference-sigkdd,wikidata_synOrHyp,dbpedia_synOrHyp,0.05,1.0,false
conference,cmt-confof,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,edas-iasted,COMBINED_SynOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,iasted-sigkdd,wiktionary_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,edas-ekaw,wikidata_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
conference,ekaw-sigkdd,webIsClassic_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,confof-edas,webIsClassic_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,iasted-sigkdd,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
largebio,small-fma-nci,dbpedia_synOrHyp,wikidata_synOrHyp,0.05,7.204933951435732E-4,true
largebio,small-fma-nci,wiktionary_synOrHyp,webIsClassic_synOrHyp,0.05,0.0,true
conference,confof-sigkdd,wordnet_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,cmt-iasted,babelnet_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,cmt-iasted,wiktionary_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,iasted-sigkdd,wikidata_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
conference,conference-confof,wikidata_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
conference,confof-sigkdd,COMBINED_SynOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,cmt-ekaw,babelnet_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,ekaw-sigkdd,dbpedia_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
conference,iasted-sigkdd,dbpedia_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,conference-iasted,dbpedia_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,cmt-sigkdd,wordnet_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
conference,cmt-iasted,webIsClassic_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,edas-sigkdd,wiktionary_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,edas-sigkdd,webIsClassic_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
conference,ekaw-sigkdd,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,cmt-sigkdd,webIsClassic_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,confof-ekaw,wordnet_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,conference-ekaw,COMBINED_SynOrHyp,COMBINED_SynOrHyp,0.05,1.0,false
conference,conference-iasted,babelnet_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
anatomy_track,mouse-human-suite,webIsClassic_synOrHyp,wordnet_synOrHyp,0.05,1.8482294312449632E-5,true
conference,cmt-iasted,dbpedia_synOrHyp,dbpedia_synOrHyp,0.05,1.0,false
conference,edas-sigkdd,COMBINED_SynOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,edas-ekaw,wiktionary_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,cmt-edas,wikidata_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,confof-edas,wiktionary_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,cmt-edas,webIsClassic_synOrHyp,webIsClassic_synOrHyp,0.05,1.0,false
conference,confof-ekaw,wordnet_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
conference,confof-iasted,wiktionary_synOrHyp,COMBINED_SynOrHyp,0.05,6.334248366623996E-5,true
conference,conference-ekaw,wordnet_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,edas-iasted,wiktionary_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,cmt-conference,webIsClassic_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,ekaw-iasted,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
anatomy_track,mouse-human-suite,babelnet_synOrHyp,wikidata_synOrHyp,0.05,0.026809130715595653,true
conference,confof-sigkdd,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,conference-confof,COMBINED_SynOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,confof-iasted,COMBINED_SynOrHyp,wiktionary_synOrHyp,0.05,6.334248366623996E-5,true
conference,confof-sigkdd,wikidata_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,conference-iasted,wiktionary_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,confof-edas,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,conference-confof,dbpedia_synOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,confof-edas,wordnet_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,conference-edas,babelnet_synOrHyp,babelnet_synOrHyp,0.05,1.0,false
conference,conference-ekaw,wikidata_synOrHyp,wikidata_synOrHyp,0.05,1.0,false
conference,confof-edas,dbpedia_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,confof-sigkdd,dbpedia_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,cmt-ekaw,webIsClassic_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,cmt-ekaw,dbpedia_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,cmt-edas,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,confof-ekaw,COMBINED_SynOrHyp,webIsClassic_synOrHyp,0.05,NaN,<undefined>
conference,ekaw-sigkdd,wikidata_synOrHyp,COMBINED_SynOrHyp,0.05,NaN,<undefined>
conference,conference-edas,webIsClassic_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,edas-iasted,wiktionary_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,ekaw-iasted,wikidata_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,ekaw-iasted,COMBINED_SynOrHyp,COMBINED_SynOrHyp,0.05,1.0,false
conference,conference-edas,babelnet_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,cmt-iasted,webIsClassic_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,ekaw-sigkdd,webIsClassic_synOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,confof-edas,COMBINED_SynOrHyp,wordnet_synOrHyp,0.05,NaN,<undefined>
conference,iasted-sigkdd,webIsClassic_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
conference,cmt-edas,babelnet_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
conference,cmt-iasted,COMBINED_SynOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
conference,conference-ekaw,wordnet_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,edas-iasted,babelnet_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
conference,conference-confof,dbpedia_synOrHyp,wiktionary_synOrHyp,0.05,NaN,<undefined>
conference,conference-confof,babelnet_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,confof-sigkdd,webIsClassic_synOrHyp,dbpedia_synOrHyp,0.05,NaN,<undefined>
largebio,small-fma-nci,wordnet_synOrHyp,COMBINED_SynOrHyp,0.05,0.4459079323234436,false
conference,ekaw-sigkdd,babelnet_synOrHyp,wikidata_synOrHyp,0.05,NaN,<undefined>
conference,edas-sigkdd,wikidata_synOrHyp,babelnet_synOrHyp,0.05,NaN,<undefined>
